PNVL4.SA;21,14;11/09/2020 11:45:01;Null;NULL;
ABEV3.SA;12,14;11/09/2020 11:45:01;Null;NULL;
ITUB3.SA;22,48;11/09/2020 12:00:01;Null;NULL;
PNVL4.SA;21,14;11/09/2020 12:00:01;Null;NULL;
ABEV3.SA;12,14;11/09/2020 12:00:01;Null;NULL;
ITUB3.SA;22,48;11/09/2020 12:15:01;Null;NULL;
PNVL4.SA;21,33;11/09/2020 12:15:01;Null;NULL;
ABEV3.SA;12,22;11/09/2020 12:15:01;Null;NULL;
ITUB3.SA;22,61;11/09/2020 12:30:02;Null;NULL;
PNVL4.SA;21,46;11/09/2020 12:30:02;Null;NULL;
ABEV3.SA;12,25;11/09/2020 12:30:02;Null;NULL;
ITUB3.SA;22,59;11/09/2020 12:45:01;Null;NULL;
PNVL4.SA;21,46;11/09/2020 12:45:01;Null;NULL;
ABEV3.SA;12,20;11/09/2020 12:45:01;Null;NULL;
ITUB3.SA;22,50;11/09/2020 13:00:01;Null;NULL;
PNVL4.SA;21,46;11/09/2020 13:00:01;Null;NULL;
ABEV3.SA;12,15;11/09/2020 13:00:01;Null;NULL;
ITUB3.SA;22,47;11/09/2020 13:15:01;Null;NULL;
PNVL4.SA;21,56;11/09/2020 13:15:01;Null;NULL;
ABEV3.SA;12,14;11/09/2020 13:15:01;Null;NULL;
ITUB3.SA;22,58;11/09/2020 13:30:01;Null;NULL;
PNVL4.SA;21,56;11/09/2020 13:30:01;Null;NULL;
ABEV3.SA;12,18;11/09/2020 13:30:01;Null;NULL;
ITUB3.SA;22,55;11/09/2020 13:45:01;Null;NULL;
PNVL4.SA;21,50;11/09/2020 13:45:01;Null;NULL;
ABEV3.SA;12,18;11/09/2020 13:45:01;Null;NULL;
ITUB3.SA;22,54;11/09/2020 14:00:01;Null;NULL;
PNVL4.SA;21,45;11/09/2020 14:00:01;Null;NULL;
ABEV3.SA;12,15;11/09/2020 14:00:01;Null;NULL;
ITUB3.SA;22,49;11/09/2020 14:15:01;Null;NULL;
PNVL4.SA;21,43;11/09/2020 14:15:01;Null;NULL;
ABEV3.SA;12,13;11/09/2020 14:15:01;Null;NULL;
ITUB3.SA;22,45;11/09/2020 14:30:01;Null;NULL;
PNVL4.SA;21,29;11/09/2020 14:30:01;Null;NULL;
ABEV3.SA;12,06;11/09/2020 14:30:01;Null;NULL;
ITUB3.SA;22,45;11/09/2020 14:45:01;Null;NULL;
PNVL4.SA;21,16;11/09/2020 14:45:01;Null;NULL;
ABEV3.SA;12,08;11/09/2020 14:45:01;Null;NULL;
ITUB3.SA;22,45;11/09/2020 15:00:01;Null;NULL;
PNVL4.SA;21,19;11/09/2020 15:00:01;Null;NULL;
ABEV3.SA;12,09;11/09/2020 15:00:01;Null;NULL;
ITUB3.SA;22,43;11/09/2020 15:15:01;Null;NULL;
PNVL4.SA;21,10;11/09/2020 15:15:01;Null;NULL;
ABEV3.SA;12,07;11/09/2020 15:15:01;Null;NULL;
ITUB3.SA;22,53;11/09/2020 15:30:01;Null;NULL;
PNVL4.SA;21,17;11/09/2020 15:30:01;Null;NULL;
ABEV3.SA;12,10;11/09/2020 15:30:01;Null;NULL;
ITUB3.SA;22,46;11/09/2020 15:45:01;Null;NULL;
PNVL4.SA;21,15;11/09/2020 15:45:01;Null;NULL;
ABEV3.SA;12,07;11/09/2020 15:45:01;Null;NULL;
ITUB3.SA;22,45;11/09/2020 16:00:01;Null;NULL;
PNVL4.SA;21,15;11/09/2020 16:00:01;Null;NULL;
ABEV3.SA;12,07;11/09/2020 16:00:01;Null;NULL;
ITUB3.SA;22,51;11/09/2020 16:15:01;Null;NULL;
PNVL4.SA;21,36;11/09/2020 16:15:01;Null;NULL;
ABEV3.SA;12,12;11/09/2020 16:15:01;Null;NULL;
ITUB3.SA;22,50;11/09/2020 16:30:01;Null;NULL;
PNVL4.SA;21,28;11/09/2020 16:30:01;Null;NULL;
ABEV3.SA;12,07;11/09/2020 16:30:01;Null;NULL;
ITUB3.SA;22,52;11/09/2020 16:45:02;Null;NULL;
PNVL4.SA;21,32;11/09/2020 16:45:02;Null;NULL;
ABEV3.SA;12,09;11/09/2020 16:45:02;Null;NULL;
ITUB3.SA;22,45;11/09/2020 17:00:01;Null;NULL;
PNVL4.SA;21,21;11/09/2020 17:00:01;Null;NULL;
ABEV3.SA;12,06;11/09/2020 17:00:01;Null;NULL;
ITUB3.SA;22,41;11/09/2020 17:15:01;Null;NULL;
PNVL4.SA;21,35;11/09/2020 17:15:01;Null;NULL;
ABEV3.SA;12,08;11/09/2020 17:15:01;Null;NULL;
ITUB3.SA;22,41;11/09/2020 17:30:01;Null;NULL;
PNVL4.SA;21,08;11/09/2020 17:30:01;Null;NULL;
ABEV3.SA;12,04;11/09/2020 17:30:01;Null;NULL;
ITUB3.SA;22,41;11/09/2020 17:45:01;Null;NULL;
PNVL4.SA;21,08;11/09/2020 17:45:01;Null;NULL;
ABEV3.SA;12,04;11/09/2020 17:45:01;Null;NULL;
ITUB3.SA;22,41;11/09/2020 18:00:02;Itaú Unibanco amplia fatia no CorpBanca para 39,2% SÃO PAULO, 11 Set (Reuters) - O Itaú Unibanco NULL;ITUB3F informou nesta sexta-feira que comprou 5,56 milhões de ações do Itaú CorpBanca, pelo equivalente a 228 milhões de reais, NULL;ampliando sua fatia no banco com sede no Chile de 38,14% para cerca de 39,22%. A transação decorre do exercício de uma opção de venda NULL;por parte do Corp Group e afiliadas em 1 de abril de 2016. (Por Aluísio Alves) ((aluisio.pereira@thomsonreuters.com; + 55 11 5644-7712; NULL;Reuters Messaging: aluisio.pereira.reuters.com@thomsonreuters.net));NULL;
PNVL4.SA;21,08;11/09/2020 18:00:02;Para Gustavo Bertotti, da Messem, a Dimed tem condições de manter o patamar de preço por algum NULL;tempo. "É uma empresa com bons resultados de caixa e solidez - deve seguir em um nível valorizado a médio prazo", destaca.;NULL;
ABEV3.SA;12,04;11/09/2020 18:00:02;Seguindo o padrão das informações, cada dia que passa as ações da Ambev vem caindo o preço, devido NULL;ao reajuste do preço das cervejas no mês de Setembro.12.04 BRL −0.27 (−2.19%) - SET 11 17:59;NULL;
ITUB3.SA;22,41;12/09/2020 13:30:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 13:30:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 13:30:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 13:45:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 13:45:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 13:45:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 14:00:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 14:00:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 14:00:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 14:15:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 14:15:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 14:15:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 14:30:02;Null;NULL;
PNVL4.SA;21,08;12/09/2020 14:30:02;Null;NULL;
ABEV3.SA;12,04;12/09/2020 14:30:02;Null;NULL;
ITUB3.SA;22,41;12/09/2020 14:45:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 14:45:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 14:45:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 15:00:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 15:00:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 15:00:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 15:15:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 15:15:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 15:15:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 15:30:02;Null;NULL;
PNVL4.SA;21,08;12/09/2020 15:30:02;Null;NULL;
ABEV3.SA;12,04;12/09/2020 15:30:02;Null;NULL;
ITUB3.SA;22,41;12/09/2020 15:45:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 15:45:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 15:45:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 16:00:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 16:00:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 16:00:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 16:15:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 16:15:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 16:15:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 16:30:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 16:30:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 16:30:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 16:45:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 16:45:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 16:45:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 17:00:02;Null;NULL;
PNVL4.SA;21,08;12/09/2020 17:00:02;Null;NULL;
ABEV3.SA;12,04;12/09/2020 17:00:02;Null;NULL;
ITUB3.SA;22,41;12/09/2020 17:15:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 17:15:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 17:15:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 17:30:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 17:30:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 17:30:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 17:45:02;Null;NULL;
PNVL4.SA;21,08;12/09/2020 17:45:02;Null;NULL;
ABEV3.SA;12,04;12/09/2020 17:45:02;Null;NULL;
ITUB3.SA;22,41;12/09/2020 18:00:02;Null;NULL;
PNVL4.SA;21,08;12/09/2020 18:00:02;Null;NULL;
ABEV3.SA;12,04;12/09/2020 18:00:02;Null;NULL;
ITUB3.SA;22,41;12/09/2020 18:15:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 18:15:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 18:15:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 18:30:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 18:30:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 18:30:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 18:45:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 18:45:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 18:45:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 19:00:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 19:00:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 19:00:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 19:15:02;Null;NULL;
PNVL4.SA;21,08;12/09/2020 19:15:02;Null;NULL;
ABEV3.SA;12,04;12/09/2020 19:15:02;Null;NULL;
ITUB3.SA;22,41;12/09/2020 19:30:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 19:30:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 19:30:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 19:45:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 19:45:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 19:45:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 20:00:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 20:00:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 20:00:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 20:15:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 20:15:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 20:15:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 20:30:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 20:30:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 20:30:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 20:45:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 20:45:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 20:45:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 21:00:01;Null;NULL;
PNVL4.SA;21,08;12/09/2020 21:00:01;Null;NULL;
ABEV3.SA;12,04;12/09/2020 21:00:01;Null;NULL;
ITUB3.SA;22,41;12/09/2020 21:15:02;Null;NULL;
PNVL4.SA;21,08;12/09/2020 21:15:02;Null;NULL;
ABEV3.SA;12,04;12/09/2020 21:15:02;Null;NULL;
ITUB3.SA;22,41;13/09/2020 11:00:02;Null;NULL;
PNVL4.SA;21,08;13/09/2020 11:00:02;Null;NULL;
ABEV3.SA;12,04;13/09/2020 11:00:02;Null;NULL;
ITUB3.SA;22,41;13/09/2020 11:15:01;Null;NULL;
PNVL4.SA;21,08;13/09/2020 11:15:01;Null;NULL;
ABEV3.SA;12,04;13/09/2020 11:15:01;Null;NULL;
ITUB3.SA;22,41;13/09/2020 11:24:35;teste;NULL;
PNVL4.SA;21,08;13/09/2020 11:24:35;teste;NULL;
ABEV3.SA;12,04;13/09/2020 11:24:35;teste;NULL;
ITUB3.SA;22,41;13/09/2020 11:38:09;Null;NULL;
PNVL4.SA;21,08;13/09/2020 11:38:09;Null;NULL;
ABEV3.SA;12,04;13/09/2020 11:38:09;Null;NULL;
ITUB3.SA;22,41;13/09/2020 11:38:20;gasdd;NULL;
PNVL4.SA;21,08;13/09/2020 11:38:20;sajkdhsjkdsh;NULL;
ABEV3.SA;12,04;13/09/2020 11:38:20;asdhsjkdh;NULL;
ITUB3.SA;22,41;13/09/2020 11:45:30;dssd;NULL;
PNVL4.SA;21,08;13/09/2020 11:45:30;sdsd;NULL;
ABEV3.SA;12,04;13/09/2020 11:45:30;sdsds;NULL;
ITUB3.SA;22,41;13/09/2020 11:45:10;Null;NULL;
PNVL4.SA;21,08;13/09/2020 11:45:10;Null;NULL;
ABEV3.SA;12,04;13/09/2020 11:45:10;Null;NULL;
ITUB3.SA;22,41;13/09/2020 11:47:47;Null;NULL;
PNVL4.SA;21,08;13/09/2020 11:47:47;Null;NULL;
ABEV3.SA;12,04;13/09/2020 11:47:47;Null;NULL;
ITUB3.SA;22,41;13/09/2020 12:33:52;lalalalala;NULL;
PNVL4.SA;21,08;13/09/2020 12:33:52;lulululu;NULL;
ABEV3.SA;12,04;13/09/2020 12:33:52;lolololo;NULL;
ITUB3.SA;22,41;13/09/2020 12:35:22;NULL;NULL;
PNVL4.SA;21,08;13/09/2020 12:35:22;NULL;NULL;
ABEV3.SA;12,04;13/09/2020 12:35:22;NULL;NULL;
ITUB3.SA;22,41;13/09/2020 13:45:09;Null;Null;
PNVL4.SA;21,08;13/09/2020 13:45:09;Null;Null;
ABEV3.SA;12,04;13/09/2020 13:45:09;Null;Null;
ITUB3.SA;22,41;13/09/2020 13:45:41;NULL;NULL;
PNVL4.SA;21,08;13/09/2020 13:45:41;NULL;NULL;
ABEV3.SA;12,04;13/09/2020 13:45:41;NULL;NULL;
ITUB3.SA;22,41;13/09/2020 13:48:40;NULL;NULL;
PNVL4.SA;21,08;13/09/2020 13:48:40;NULL;NULL;
ABEV3.SA;12,04;13/09/2020 13:48:40;NULL;NULL;
ITUB3.SA;22,41;13/09/2020 13:50:55;NULL;NULL;
PNVL4.SA;21,08;13/09/2020 13:50:55;NULL;NULL;
ABEV3.SA;12,04;13/09/2020 13:50:55;NULL;NULL;
ITUB3.SA;22,41;13/09/2020 13:56:23;NULL;NULL;
PNVL4.SA;21,08;13/09/2020 13:56:23;NULL;NULL;
ITUB3.SA;22,41;13/09/2020 13:57:24;NULL;NULL;
ITUB3.SA;22,41;13/09/2020 14:02:03;dsd;sdsd;
PNVL4.SA;21,08;13/09/2020 14:02:03;NULL;NULL;
ABEV3.SA;12,04;13/09/2020 14:02:03;hajkd;http://teste.com,br/teste,php?udsus;
ITUB3.SA;22,41;13/09/2020 14:03:16;NULL;;
PNVL4.SA;21,08;13/09/2020 14:03:16;NULL;NULL;
ABEV3.SA;12,04;13/09/2020 14:03:16;NULL;NULL;
ITUB3.SA;22,41;13/09/2020 14:04:31;fsdf;sdfsf;
PNVL4.SA;21,08;13/09/2020 14:04:31;NULL;NULL;
ABEV3.SA;12,04;13/09/2020 14:04:31;fdsf;sdfds;
ITUB3.SA;22,41;13/09/2020 14:05:43;NULL;NULL;
PNVL4.SA;21,08;13/09/2020 14:05:43;ad;asdas;
ABEV3.SA;12,04;13/09/2020 14:05:43;ada;NULL;
ITUB3.SA;22,41;13/09/2020 14:21:41;NULL;NULL;
PNVL4.SA;21,08;13/09/2020 14:21:41;NULL;NULL;
ABEV3.SA;12,04;13/09/2020 14:21:41;NULL;NULL;
ITUB3.SA;22,41;13/09/2020 14:22:04;NULL;NULL;
PNVL4.SA;21,08;13/09/2020 14:22:04;sdfdsf;sdfsdf;
ABEV3.SA;12,04;13/09/2020 14:22:04;hfjksdfsdjk sdjfdfjsd fh fsdf dshfbdsfbdjbfkjsd sdjdsb pqp pqp mierda dsdsbd;http://mierda.com.br/pqp.php?vaila;
ITUB3.SA;22,41;14/09/2020 09:00:01;NULL;NULL;
PNVL4.SA;21,08;14/09/2020 09:00:01;NULL;NULL;
ABEV3.SA;12,04;14/09/2020 09:00:01;NULL;NULL;
ITUB3.SA;22,41;14/09/2020 10:00:01;NULL;NULL;
PNVL4.SA;21,08;14/09/2020 10:00:01;NULL;NULL;
ABEV3.SA;12,04;14/09/2020 10:00:01;NULL;NULL;
ITUB3.SA;22,38;14/09/2020 11:00:01;NULL;NULL;
PNVL4.SA;21,06;14/09/2020 11:00:01;NULL;NULL;
ABEV3.SA;12,22;14/09/2020 11:00:01;NULL;NULL;
ITUB3.SA;22,46;14/09/2020 12:00:01;NULL;NULL;
PNVL4.SA;21,44;14/09/2020 12:00:01;NULL;NULL;
ABEV3.SA;12,24;14/09/2020 12:00:01;NULL;NULL;
ITUB3.SA;22,45;14/09/2020 13:00:01;NULL;NULL;
PNVL4.SA;21,50;14/09/2020 13:00:01;NULL;NULL;
ABEV3.SA;12,29;14/09/2020 13:00:01;NULL;NULL;
ITUB3.SA;22,49;14/09/2020 14:00:01;NULL;NULL;
PNVL4.SA;21,30;14/09/2020 14:00:01;NULL;NULL;
ABEV3.SA;12,33;14/09/2020 14:00:01;NULL;NULL;
ITUB3.SA;22,59;14/09/2020 15:00:02;NULL;NULL;
ABEV3.SA;12,35;14/09/2020 15:00:02;NULL;NULL;
ITUB3.SA;22,79;14/09/2020 16:00:02;NULL;NULL;
PNVL4.SA;21,22;14/09/2020 16:00:02;NULL;NULL;
ABEV3.SA;12,44;14/09/2020 16:00:02;NULL;NULL;
ITUB3.SA;22,76;14/09/2020 17:00:02;NULL;NULL;
PNVL4.SA;20,92;14/09/2020 17:00:02;NULL;NULL;
ABEV3.SA;12,54;14/09/2020 17:00:02;NULL;NULL;
ITUB3.SA;22,71;14/09/2020 18:00:01;NULL;NULL;
PNVL4.SA;21,96;14/09/2020 18:00:01;NULL;NULL;
ABEV3.SA;12,57;14/09/2020 18:00:01;NULL;NULL;
ITUB3.SA;22,71;15/09/2020 06:00:01;NULL;NULL;
PNVL4.SA;21,96;15/09/2020 06:00:01;NULL;NULL;
ABEV3.SA;12,57;15/09/2020 06:00:01;NULL;NULL;
ITUB3.SA;22,71;15/09/2020 07:00:01;NULL;NULL;
PNVL4.SA;21,96;15/09/2020 07:00:01;NULL;NULL;
ABEV3.SA;12,57;15/09/2020 07:00:01;NULL;NULL;
ITUB3.SA;22,71;15/09/2020 08:00:01;NULL;NULL;
PNVL4.SA;21,96;15/09/2020 08:00:01;NULL;NULL;
ABEV3.SA;12,57;15/09/2020 08:00:01;NULL;NULL;
ITUB3.SA;22,71;15/09/2020 09:00:01;NULL;NULL;
PNVL4.SA;21,96;15/09/2020 09:00:01;NULL;NULL;
ABEV3.SA;12,57;15/09/2020 09:00:01;NULL;NULL;
ITUB3.SA;22,71;15/09/2020 10:00:01;NULL;NULL;
PNVL4.SA;21,96;15/09/2020 10:00:01;NULL;NULL;
ABEV3.SA;12,57;15/09/2020 10:00:01;NULL;NULL;
ITUB3.SA;22,61;15/09/2020 11:00:01;NULL;NULL;
PNVL4.SA;21,20;15/09/2020 11:00:01;NULL;NULL;
ABEV3.SA;12,57;15/09/2020 11:00:01;NULL;NULL;
ITUB3.SA;22,65;15/09/2020 12:00:01;NULL;NULL;
PNVL4.SA;21,20;15/09/2020 12:00:01;NULL;NULL;
ABEV3.SA;12,75;15/09/2020 12:00:01;NULL;NULL;
ITUB3.SA;22,54;15/09/2020 13:00:01;NULL;NULL;
PNVL4.SA;21,29;15/09/2020 13:00:01;NULL;NULL;
ABEV3.SA;12,81;15/09/2020 13:00:01;NULL;NULL;
ITUB3.SA;22,51;15/09/2020 14:00:01;NULL;NULL;
PNVL4.SA;21,22;15/09/2020 14:00:01;NULL;NULL;
ABEV3.SA;12,87;15/09/2020 14:00:01;NULL;NULL;
ITUB3.SA;22,55;15/09/2020 15:00:02;NULL;NULL;
PNVL4.SA;21,12;15/09/2020 15:00:02;NULL;NULL;
ABEV3.SA;12,92;15/09/2020 15:00:02;NULL;NULL;
ITUB3.SA;22,52;15/09/2020 16:00:02;NULL;NULL;
PNVL4.SA;21,06;15/09/2020 16:00:02;NULL;NULL;
ABEV3.SA;12,90;15/09/2020 16:00:02;NULL;NULL;
ITUB3.SA;22,49;15/09/2020 17:00:01;NULL;NULL;
PNVL4.SA;21,07;15/09/2020 17:00:01;NULL;NULL;
ABEV3.SA;12,89;15/09/2020 17:00:01;NULL;NULL;
ITUB3.SA;22,47;15/09/2020 18:00:02;NULL;NULL;
PNVL4.SA;21,29;15/09/2020 18:00:02;NULL;NULL;
ABEV3.SA;12,89;15/09/2020 18:00:02;NULL;NULL;
